City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
291,Nyurba,RU,2022-01-31 23:34:55,63.2842,118.3319,-31.5,100,98,1.66
292,Ayan,RU,2022-01-31 23:34:57,56.45,138.1667,-0.36,67,99,16.11
293,Cidreira,BR,2022-01-31 23:34:57,-30.1811,-50.2056,74.79,83,30,5.3
294,Kirkkonummi,FI,2022-01-31 23:34:58,60.1238,24.4385,21.06,95,98,8.84
295,Kieta,PG,2022-01-31 23:34:59,-6.2167,155.6333,82.72,76,100,5.39
296,Goshen,US,2022-01-31 23:35:00,41.5823,-85.8344,28.29,66,0,6.91
297,Osinniki,RU,2022-01-31 23:35:01,53.6239,87.3598,6.1,98,100,1.39
298,Terrace Bay,CA,2022-01-31 23:35:01,48.7834,-87.1,28.02,80,100,22.75
299,Tagusao,PH,2022-01-31 23:35:03,9.1924,117.8141,79.93,79,15,4.38
300,Nome,US,2022-01-31 23:35:04,64.5011,-165.4064,17.67,45,0,10.36
301,Pangani,TZ,2022-01-31 23:35:04,-5.4333,38.9667,74.62,90,74,5.44
302,Newcastle,AU,2022-01-31 23:35:05,-32.9272,151.7765,86.18,71,20,8.05
303,Vostok,RU,2022-01-31 23:35:06,46.4856,135.8833,-3.26,94,99,3.65
304,Port Lincoln,AU,2022-01-31 23:35:07,-34.7333,135.8667,64.87,64,72,21.72
305,Almeria,ES,2022-01-31 23:35:08,37.1667,-2.3333,53.29,44,0,8.97
306,Evensk,RU,2022-01-31 23:35:09,61.95,159.2333,21.24,63,100,27.2
307,Kahului,US,2022-01-31 23:31:43,20.8947,-156.47,79.86,68,40,16.11
308,Kings Mountain,US,2022-01-31 23:35:10,35.2451,-81.3412,49.51,46,0,0.0
309,Avon,US,2022-01-31 23:30:23,41.4517,-82.0354,25.61,79,0,1.99
310,Adana,TR,2022-01-31 23:35:12,36.985,35.2881,46.42,87,75,5.75
311,Seoul,KR,2022-01-31 23:35:12,37.5683,126.9778,31.39,93,75,4.61
312,Nampula,MZ,2022-01-31 23:35:14,-15.1165,39.2666,71.55,88,0,4.61
313,Darovskoy,RU,2022-01-31 23:35:16,58.77,47.9564,20.14,95,100,8.43
314,Vestmannaeyjar,IS,2022-01-31 23:35:17,63.4427,-20.2734,41.41,78,90,36.08
315,San Antonio,US,2022-01-31 23:35:18,29.4241,-98.4936,63.57,88,75,1.01
316,Ranong,TH,2022-01-31 23:35:19,9.9658,98.6348,73.33,90,10,3.85
317,Igrim,RU,2022-01-31 23:35:19,63.1906,64.4162,-20.74,100,88,1.07
318,Naze,JP,2022-01-31 23:35:20,28.3667,129.4833,50.92,61,55,5.84
319,Atikokan,CA,2022-01-31 23:35:21,48.7555,-91.6216,21.92,92,100,9.89
320,Laguna,US,2022-01-31 23:35:22,38.421,-121.4238,65.14,53,0,1.99
321,Bahia Blanca,AR,2022-01-31 23:36:23,-38.7196,-62.2724,74.01,19,50,5.1
322,Surt,LY,2022-01-31 23:36:23,31.2089,16.5887,55.51,47,41,16.33
323,Uusikaupunki,FI,2022-01-31 23:36:24,60.8004,21.4084,9.12,95,32,6.55
324,Monterey,US,2022-01-31 23:36:26,36.2505,-121.2516,53.37,35,100,4.43
325,Tambura,SS,2022-01-31 23:36:26,5.6,27.4667,69.85,23,87,3.67
326,Samarinda,ID,2022-01-31 23:36:27,-0.5,117.15,74.62,97,100,3.09
327,Mayo,US,2022-01-31 23:36:28,38.8876,-76.5119,33.84,63,0,5.01
328,Wichita Falls,US,2022-01-31 23:36:28,33.9137,-98.4934,71.73,29,0,9.22
329,East London,ZA,2022-01-31 23:31:32,-33.0153,27.9116,76.93,77,100,1.68
330,Alice Springs,AU,2022-01-31 23:36:29,-23.7,133.8833,76.55,88,90,16.11
331,Nishihara,JP,2022-01-31 23:36:30,26.1842,127.7558,60.08,75,75,3.44
332,La Montanita,CO,2022-01-31 23:36:31,1.4766,-75.4398,79.7,71,100,2.75
333,Ucluelet,CA,2022-01-31 23:36:32,48.9329,-125.5528,46.09,81,9,3.0
334,Fort Nelson,CA,2022-01-31 23:36:32,58.8053,-122.7002,-0.81,78,75,2.3
335,Poso,ID,2022-01-31 23:36:35,-1.3959,120.7524,79.07,79,92,2.93
336,Mecca,SA,2022-01-31 23:36:36,21.4267,39.8261,60.73,66,19,10.89
337,Baruun-Urt,MN,2022-01-31 23:36:37,46.6806,113.2792,-11.63,95,12,5.23
338,Mukhen,RU,2022-01-31 23:36:37,48.1,136.1,1.09,90,96,4.14
339,Tuatapere,NZ,2022-01-31 23:36:39,-46.1333,167.6833,75.81,47,74,0.45
340,Sao Jose Da Coroa Grande,BR,2022-01-31 23:36:39,-8.8978,-35.1478,79.25,78,13,7.23
341,Kutum,SD,2022-01-31 23:36:40,14.2,24.6667,49.48,26,0,7.94
342,Lata,PT,2022-01-31 23:36:41,40.1629,-8.3327,49.05,61,0,4.97
343,Auki,SB,2022-01-31 23:36:41,-8.7676,160.7034,85.93,66,98,1.25
344,Kruisfontein,ZA,2022-01-31 23:34:02,-34.0033,24.7314,70.88,97,100,4.0
345,Lasa,IT,2022-01-31 23:36:43,46.6166,10.7002,35.69,95,94,7.29
346,Imeni Poliny Osipenko,RU,2022-01-31 23:36:44,52.4201,136.4853,-4.09,98,97,3.31
347,Salisbury,GB,2022-01-31 23:36:45,51.0693,-1.7957,46.29,86,90,9.22
348,Salvador,SV,2022-01-31 23:36:45,13.8333,-88.9167,78.84,53,2,4.43
349,Praia,CV,2022-01-31 23:34:26,14.9215,-23.5087,70.34,88,0,13.8
350,Jian,CN,2022-01-31 23:36:47,27.1172,114.9793,41.05,94,100,4.07
351,Vryburg,ZA,2022-01-31 23:36:47,-26.9566,24.7284,65.37,88,88,5.66
352,Kiama,AU,2022-01-31 23:36:49,-34.6833,150.8667,84.0,71,8,5.99
353,Cetraro,IT,2022-01-31 23:36:54,39.5166,15.9416,49.24,84,96,10.69
354,Hutchinson,US,2022-01-31 23:34:19,38.0608,-97.9298,63.63,22,0,17.27
355,Baghdad,IQ,2022-01-31 23:35:24,33.3406,44.4009,48.11,93,0,8.05
356,Erzin,TR,2022-01-31 23:36:57,36.9559,36.2,43.32,81,94,5.08
357,Zhangjiakou,CN,2022-01-31 23:36:57,40.81,114.8794,6.31,62,2,4.7
358,Kuching,MY,2022-01-31 23:36:58,1.55,110.3333,75.42,94,40,3.44
359,Oistins,BB,2022-01-31 23:35:42,13.0667,-59.5333,78.89,78,40,11.5
360,Ponta Delgada,PT,2022-01-31 23:36:59,37.7333,-25.6667,59.72,72,75,8.05
361,Haines Junction,CA,2022-01-31 23:37:00,60.7522,-137.5108,-13.05,58,90,3.44
362,Mitsamiouli,KM,2022-01-31 23:37:01,-11.3847,43.2844,81.03,75,32,2.48
363,Fort Saint James,CA,2022-01-31 23:37:02,54.4333,-124.25,16.92,95,100,2.04
364,Buin,CL,2022-01-31 23:37:02,-33.7333,-70.75,80.82,48,0,6.24
365,Kulykivka,UA,2022-01-31 23:37:03,51.3735,31.6466,25.0,93,97,13.31
366,Vila Franca Do Campo,PT,2022-01-31 23:33:22,37.7167,-25.4333,60.19,82,68,14.61
367,Cairns,AU,2022-01-31 23:38:05,-16.9167,145.7667,88.11,71,72,1.14
368,Taoudenni,ML,2022-01-31 23:38:06,22.6783,-3.9836,67.48,8,60,12.62
369,Banyo,CM,2022-01-31 23:38:08,6.75,11.8167,64.36,22,9,4.41
370,Mitu,CO,2022-01-31 23:35:05,1.1983,-70.1733,74.77,64,100,0.81
371,Faanui,PF,2022-01-31 23:38:11,-16.4833,-151.75,81.25,72,6,21.23
372,Cordoba,AR,2022-01-31 23:38:14,-31.4135,-64.1811,79.75,59,20,6.91
373,Malabo,GQ,2022-01-31 23:37:35,3.75,8.7833,76.86,88,20,6.91
374,Nemuro,JP,2022-01-31 23:38:18,43.3236,145.575,24.01,67,29,21.14
375,Timra,SE,2022-01-31 23:38:19,62.487,17.3257,13.68,79,100,12.66
376,Matadi,CD,2022-01-31 23:38:20,-5.8167,13.45,76.44,96,100,3.49
377,Mao,ES,2022-01-31 23:37:24,39.8885,4.2658,50.56,81,90,6.91
378,Kirakira,SB,2022-01-31 23:38:21,-10.4544,161.9205,84.79,72,93,4.63
379,Moussoro,TD,2022-01-31 23:38:22,13.6408,16.4901,59.11,16,1,15.37
380,High Level,CA,2022-01-31 23:38:23,58.5169,-117.136,-2.09,71,75,4.61
381,Carnarvon,AU,2022-01-31 23:38:24,-24.8667,113.6333,78.87,73,0,10.36
382,Kichera,RU,2022-01-31 23:38:25,55.9375,110.0997,-11.78,92,81,2.91
383,Polasara,IN,2022-01-31 23:38:26,19.7,84.8167,61.11,83,32,2.3
384,Saint-Pierre,RE,2022-01-31 23:38:27,-21.3393,55.4781,78.48,73,75,13.8
385,Sabang,ID,2022-01-31 23:38:28,5.8933,95.3214,81.64,75,98,11.92
386,Palmer,US,2022-01-31 23:35:00,42.1584,-72.3287,21.81,64,20,0.0
387,Piacabucu,BR,2022-01-31 23:38:29,-10.4056,-36.4344,79.81,78,3,9.01
388,Salinopolis,BR,2022-01-31 23:38:30,-0.6136,-47.3561,78.35,86,100,10.18
389,Sal Rei,CV,2022-01-31 23:38:31,16.1833,-22.9167,70.36,78,100,11.5
390,Acapulco,MX,2022-01-31 23:38:31,16.8634,-99.8901,84.02,61,20,10.36
391,Ivankiv,UA,2022-01-31 23:38:33,50.9386,29.8943,30.43,93,56,10.92
392,Besikduzu,TR,2022-01-31 23:38:33,41.052,39.2284,42.69,94,100,3.71
393,Bontang,ID,2022-01-31 23:38:34,0.1333,117.5,77.49,87,100,7.18
394,Bonavista,CA,2022-01-31 23:37:06,48.6499,-53.1147,33.12,69,62,15.41
395,Altos,BR,2022-01-31 23:38:36,-5.0381,-42.46,84.51,67,76,3.85
396,Abadan,IR,2022-01-31 23:38:36,30.3392,48.3043,51.75,93,75,11.5
397,Atbasar,KZ,2022-01-31 23:38:37,51.8,68.3333,19.26,95,100,12.53
398,Komsomolskiy,UZ,2022-01-31 23:38:38,40.4272,71.7189,29.62,80,96,4.61
399,Sao Raimundo Das Mangabeiras,BR,2022-01-31 23:38:39,-7.0219,-45.4811,75.61,81,44,3.67
400,Marshall,US,2022-01-31 23:37:53,34.3834,-86.3333,57.02,28,0,0.0
401,Villamontes,BO,2022-01-31 23:38:42,-21.25,-63.5,80.22,55,95,5.12
402,Claremont,US,2022-01-31 23:38:43,34.0967,-117.7198,67.69,31,0,1.01
403,Krasnokholm,RU,2022-01-31 23:38:43,51.5979,54.1567,19.15,96,99,6.29
404,Joshimath,IN,2022-01-31 23:38:44,30.5667,79.5667,30.49,53,41,7.36
405,Sao Domingos,BR,2022-01-31 23:38:45,-13.3983,-46.3183,70.52,88,92,2.21
406,Fontanka,UA,2022-01-31 23:38:46,46.5626,30.8607,33.89,72,83,4.85
407,Yankton,US,2022-01-31 23:38:47,42.8711,-97.3973,55.65,22,0,12.66
408,Mount Isa,AU,2022-01-31 23:38:48,-20.7333,139.5,83.97,79,95,14.97
409,Lixourion,GR,2022-01-31 23:38:49,38.2019,20.4314,54.37,79,95,17.83
410,Carmelo,UY,2022-01-31 23:38:49,-33.9892,-58.2856,73.17,51,7,10.67
411,Comodoro Rivadavia,AR,2022-01-31 23:38:50,-45.8667,-67.5,75.06,23,35,25.32
412,Lima,PE,2022-01-31 23:35:23,-12.0432,-77.0282,74.39,81,0,1.99
413,Kudahuvadhoo,MV,2022-01-31 23:39:52,2.6708,72.8944,81.91,77,22,11.5
414,Mareeba,AU,2022-01-31 23:39:55,-17.0,145.4333,83.48,87,79,7.02
415,Saint-Francois,FR,2022-01-31 23:39:56,46.4154,3.9054,35.42,85,0,3.44
416,Aukra,NO,2022-01-31 23:39:56,62.7925,6.919,31.98,93,100,9.22
417,Savannah Bight,HN,2022-01-31 23:39:57,16.45,-85.85,75.25,65,43,15.75
418,Pokosnoye,RU,2022-01-31 23:39:59,55.5258,101.0536,-16.28,100,100,1.19
419,Mayumba,GA,2022-01-31 23:40:00,-3.432,10.6554,77.68,88,72,2.57
420,Homer,US,2022-01-31 23:40:00,59.6425,-151.5483,29.05,74,0,0.0
421,Abha,SA,2022-01-31 23:40:01,18.2164,42.5053,53.42,82,0,8.05
422,Ignatovka,RU,2022-01-31 23:40:28,53.9479,47.6536,30.54,93,100,15.82
423,Meadow Lake,US,2022-01-31 23:40:29,34.8014,-106.5436,57.97,29,19,1.83
424,Charleston,US,2022-01-31 23:39:00,32.7766,-79.9309,55.56,82,0,0.0
425,Puerto Penasco,MX,2022-01-31 23:40:30,31.3167,-113.5333,63.91,78,92,2.71
426,Batsfjord,NO,2022-01-31 23:40:31,70.6345,29.7185,14.22,85,95,7.05
427,Tiksi,RU,2022-01-31 23:39:46,71.6872,128.8694,-11.04,100,100,6.29
428,Turukhansk,RU,2022-01-31 23:40:32,65.8167,87.9833,9.18,94,100,11.5
429,Ahome,MX,2022-01-31 23:40:32,25.9167,-109.1833,73.35,40,65,11.23
430,Plettenberg Bay,ZA,2022-01-31 23:40:33,-34.0527,23.3716,73.83,76,98,1.88
431,Bathsheba,BB,2022-01-31 23:40:34,13.2167,-59.5167,79.41,78,40,11.5
432,Hazebrouck,FR,2022-01-31 23:40:35,50.7237,2.5373,42.51,79,58,8.01
433,Carutapera,BR,2022-01-31 23:40:18,-1.195,-46.02,77.2,90,99,5.93
434,Katsuura,JP,2022-01-31 23:40:37,35.1333,140.3,44.11,43,77,5.3
435,Rodrigues Alves,BR,2022-01-31 23:40:38,-7.738,-72.6509,76.82,80,97,2.66
436,Namwala,ZM,2022-01-31 23:40:39,-15.7504,26.4384,64.54,98,80,4.5
437,Bengkulu,ID,2022-01-31 23:40:40,-3.8004,102.2655,75.85,86,100,3.87
438,Brokopondo,SR,2022-01-31 23:40:41,4.75,-55.1667,76.75,82,100,9.44
439,Sault Sainte Marie,CA,2022-01-31 23:36:17,46.5168,-84.3333,23.9,70,20,6.91
440,Los Llanos De Aridane,ES,2022-01-31 23:40:14,28.6585,-17.9182,57.13,66,0,5.99
441,Geraldton,AU,2022-01-31 23:36:30,-28.7667,114.6,72.01,56,11,19.57
442,Umm Kaddadah,SD,2022-01-31 23:40:45,13.6017,26.6876,55.11,26,5,14.83
443,Tsiroanomandidy,MG,2022-01-31 23:40:46,-18.7667,46.0333,65.61,85,9,1.68
444,Koprivstica,RS,2022-01-31 23:40:48,43.2349,22.6205,29.62,98,100,4.52
445,Luderitz,NA,2022-01-31 23:40:49,-26.6481,15.1594,65.23,88,9,4.99
446,Panique,PH,2022-01-31 23:40:50,12.4797,122.0153,79.32,79,100,17.0
447,Te Anau,NZ,2022-01-31 23:39:44,-45.4167,167.7167,72.43,44,92,2.15
448,Jumla,NP,2022-01-31 23:40:51,29.2747,82.1838,30.49,65,17,3.49
449,Colchester,GB,2022-01-31 23:40:52,51.8892,0.9042,42.73,86,42,13.4
450,Lincoln,US,2022-01-31 23:38:37,40.8,-96.667,58.91,61,0,1.01
451,Kaniama,CD,2022-01-31 23:40:53,-7.5667,24.1833,62.82,97,100,0.6
452,Roald,NO,2022-01-31 23:38:16,62.5833,6.1333,32.14,80,20,12.66
453,Sevnica,SI,2022-01-31 23:40:54,46.0078,15.3156,34.48,89,98,3.91
454,Mwense,ZM,2022-01-31 23:41:56,-10.3845,28.698,62.55,98,42,1.5
455,Oranjestad,AW,2022-01-31 23:41:57,12.524,-70.027,78.75,78,20,12.66
456,Iguape,BR,2022-01-31 23:41:57,-24.7081,-47.5553,75.2,92,89,6.13
457,San Patricio,US,2022-01-31 23:41:58,28.017,-97.5169,70.21,97,97,11.1
458,Bang Saphan,TH,2022-01-31 23:41:59,11.2126,99.5117,73.35,94,48,1.99
459,Sechura,PE,2022-01-31 23:40:56,-5.5569,-80.8222,74.88,67,100,12.17
460,Pout,SN,2022-01-31 23:42:01,14.7739,-17.0603,72.36,60,96,18.41
461,Port Macquarie,AU,2022-01-31 23:42:02,-31.4333,152.9167,84.88,65,8,3.49
462,Agutaya,PH,2022-01-31 23:42:03,11.148,120.9417,80.33,82,100,24.29
463,Ullapool,GB,2022-01-31 23:42:03,57.8987,-5.1604,52.95,97,100,20.67
464,Takoradi,GH,2022-01-31 23:42:04,4.8845,-1.7554,77.77,81,65,4.21
465,Antofagasta,CL,2022-01-31 23:41:47,-23.65,-70.4,69.08,79,1,5.68
466,Deputatskiy,RU,2022-01-31 23:42:05,69.3,139.9,-26.23,100,63,3.65
467,Ashland,US,2022-01-31 23:39:56,40.8167,-82.2665,30.34,76,12,4.54
468,Marawi,PH,2022-01-31 23:40:49,7.9986,124.2928,69.98,90,100,1.21
469,Sao Miguel Do Araguaia,BR,2022-01-31 23:42:08,-13.275,-50.1628,70.99,94,100,1.81
470,Malakal,SS,2022-01-31 23:42:09,9.5334,31.6605,72.07,18,3,8.55
471,Shiyan,CN,2022-01-31 23:42:10,32.6475,110.7781,33.28,59,67,3.02
472,Waipawa,NZ,2022-01-31 23:42:11,-41.4122,175.5153,72.93,54,98,7.49
473,Inhambane,MZ,2022-01-31 23:42:11,-23.865,35.3833,75.67,83,33,7.23
474,Seredeyskiy,RU,2022-01-31 23:42:12,54.0507,35.2318,25.84,96,96,5.59
475,Berlevag,NO,2022-01-31 23:42:13,70.8578,29.0864,22.84,81,89,8.97
476,Skibotn,NO,2022-01-31 23:42:13,69.3913,20.2679,26.69,74,99,11.18
477,Mahebourg,MU,2022-01-31 23:42:15,-20.4081,57.7,80.26,78,75,14.97
478,Japura,ID,2022-01-31 23:42:16,-0.3167,102.35,73.78,95,98,1.12
479,Lat Yao,TH,2022-01-31 23:42:17,15.751,99.7893,77.52,54,54,1.86
480,Yangmei,CN,2022-01-31 23:42:17,24.1023,112.5618,39.85,94,99,4.63
481,Lodja,CD,2022-01-31 23:42:18,-3.4833,23.4333,69.37,98,100,3.42
482,Shamary,RU,2022-01-31 23:42:19,57.3434,58.2199,10.92,99,96,3.29
483,Alugan,PH,2022-01-31 23:42:20,12.2188,125.4808,79.47,83,67,10.36
484,Kyra,RU,2022-01-31 23:38:17,49.5776,111.9753,-12.23,94,63,4.16
485,Kaseda,JP,2022-01-31 23:42:21,31.4167,130.3167,40.23,59,50,6.89
486,Teya,RU,2022-01-31 23:42:22,60.3778,92.6267,-6.57,99,93,3.44
487,Telica,NI,2022-01-31 23:42:23,12.522,-86.8594,85.35,49,53,4.81
488,Hattiesburg,US,2022-01-31 23:40:29,31.3271,-89.2903,64.89,44,1,8.05
489,Lubao,PH,2022-01-31 23:42:24,14.9167,120.55,78.87,74,35,10.83
490,Trincomalee,LK,2022-01-31 23:42:25,8.5711,81.2335,79.59,65,24,8.25
491,Griffith,US,2022-01-31 23:39:16,41.5284,-87.4237,32.11,67,0,1.99
492,Tsabong,BW,2022-01-31 23:42:26,-26.0217,22.401,74.73,64,100,7.05
493,Edd,ER,2022-01-31 23:42:27,13.9297,41.6925,79.03,59,11,6.69
494,Altay,CN,2022-01-31 23:42:28,47.8667,88.1167,7.02,64,88,4.9
495,Mnogovershinnyy,RU,2022-01-31 23:42:29,53.9353,139.9242,-0.78,89,100,6.69
496,Rahuri,IN,2022-01-31 23:42:29,19.3833,74.65,61.05,30,0,4.52
497,Baoro,CF,2022-01-31 23:42:30,5.6667,15.9667,64.09,22,43,6.44
498,Polunochnoye,RU,2022-01-31 23:42:31,60.8697,60.4153,-11.02,100,82,1.16
499,Kununurra,AU,2022-01-31 23:42:32,-15.7667,128.7333,82.38,78,75,13.8
500,Ubinskoye,RU,2022-01-31 23:42:32,55.3068,79.6802,10.87,96,99,10.42
501,Muyezerskiy,RU,2022-01-31 23:43:33,63.9333,31.65,14.22,95,100,8.39
502,Avera,US,2022-01-31 23:43:34,33.194,-82.5271,53.11,51,97,5.14
503,Sambava,MG,2022-01-31 23:43:35,-14.2667,50.1667,76.14,88,100,7.99
504,Chute-Aux-Outardes,CA,2022-01-31 23:43:36,49.1168,-68.399,5.31,51,1,6.91
505,Genhe,CN,2022-01-31 23:43:37,50.7833,121.5167,-12.77,100,93,2.48
506,Aksu,CN,2022-01-31 23:43:39,41.1231,80.2644,24.85,45,19,3.74
507,Tual,ID,2022-01-31 23:43:40,-5.6667,132.75,83.95,74,100,20.2
508,Nhamunda,BR,2022-01-31 23:43:41,-2.1861,-56.7131,74.46,93,54,2.66
509,Juelsminde,DK,2022-01-31 23:43:42,55.7088,10.0167,36.05,79,100,18.14
510,Bambanglipuro,ID,2022-01-31 23:43:43,-7.95,110.2833,63.61,84,100,3.11
511,Itaituba,BR,2022-01-31 23:39:27,-4.2761,-55.9836,74.08,96,98,1.23
512,Vicksburg,US,2022-01-31 23:43:44,32.3526,-90.8779,65.88,34,1,6.91
513,Huimilpan,MX,2022-01-31 23:43:45,20.372,-100.2774,68.9,22,3,14.88
514,Krasnoye-Na-Volge,RU,2022-01-31 23:43:46,57.5125,41.2419,26.1,95,100,11.3
515,Bowling Green,US,2022-01-31 23:42:09,36.9903,-86.4436,48.13,49,0,4.61
516,Pingliang,CN,2022-01-31 23:43:47,35.5392,106.6861,9.18,88,57,4.54
517,Troitskoye,RU,2022-01-31 23:43:48,52.9821,84.6757,11.88,97,100,4.0
518,Silver City,US,2022-01-31 23:43:49,32.7701,-108.2803,54.91,30,0,14.0
519,Panama City,PA,2022-01-31 23:43:30,8.9936,-79.5197,82.35,62,20,12.66
520,Visnes,NO,2022-01-31 23:43:51,59.3556,5.2242,35.65,69,20,5.75
521,Saint George,US,2022-01-31 23:43:26,37.1041,-113.5841,63.07,17,0,1.01
522,Azanka,RU,2022-01-31 23:43:52,58.0401,64.7893,-4.23,100,63,3.02
523,Pacific Grove,US,2022-01-31 23:43:53,36.6177,-121.9166,60.28,84,40,4.0
524,Shelburne,CA,2022-01-31 23:43:54,44.0787,-80.2041,22.89,97,62,4.76
525,Sai Buri,TH,2022-01-31 23:43:54,6.7013,101.6168,74.59,88,13,5.88
526,Krotoszyn,PL,2022-01-31 23:43:55,51.6987,17.4374,34.56,93,65,5.86
527,Stege,DK,2022-01-31 23:43:56,54.987,12.2846,35.1,90,99,11.43
528,Aransas Pass,US,2022-01-31 23:43:57,27.9095,-97.15,68.02,95,40,1.01
529,Mandali,IQ,2022-01-31 23:43:58,33.7499,45.5541,50.81,69,100,9.89
530,Luchegorsk,RU,2022-01-31 23:43:59,46.4764,134.2569,-3.59,98,100,4.59
531,Dunedin,NZ,2022-01-31 23:43:59,-45.8742,170.5036,65.8,82,82,14.0
532,Halifax,CA,2022-01-31 23:43:13,44.6453,-63.5724,23.05,74,68,3.44
533,Igurubi,TZ,2022-01-31 23:44:01,-4.0,33.7,62.65,95,97,4.68
534,Ternate,ID,2022-01-31 23:40:22,0.8,127.4,80.64,77,100,5.35
535,Port Hardy,CA,2022-01-31 23:44:03,50.6996,-127.4199,46.76,87,75,3.44
536,Chifeng,CN,2022-01-31 23:41:00,42.2683,118.9636,6.12,67,0,5.39
537,Nara,JP,2022-01-31 23:43:28,34.6851,135.8049,43.88,69,4,4.34
538,Itoman,JP,2022-01-31 23:44:05,26.1247,127.6694,60.82,72,75,8.05
539,Marihatag,PH,2022-01-31 23:44:06,8.7936,126.2969,78.98,80,80,4.68
540,Santana Do Acarau,BR,2022-01-31 23:44:06,-3.4606,-40.2122,76.91,78,20,4.88
541,Poum,NC,2022-01-31 23:44:07,-20.2333,164.0167,81.16,73,89,11.61
542,Ahipara,NZ,2022-01-31 23:43:25,-35.1667,173.1667,71.6,79,99,15.5
543,Balabac,PH,2022-01-31 23:44:09,7.9868,117.0645,81.9,77,87,13.65
544,Bavleny,RU,2022-01-31 23:44:09,56.4,39.56,28.4,97,100,8.41
545,Coihaique,CL,2022-01-31 23:44:11,-45.5752,-72.0662,59.61,63,75,8.05
546,Mantua,IT,2022-01-31 23:44:12,45.1667,10.7833,47.48,72,5,5.99
547,Goundam,ML,2022-01-31 23:44:13,16.4145,-3.6708,70.79,16,30,9.64
548,Puerto Madero,MX,2022-01-31 23:45:13,14.7208,-92.4215,79.74,67,0,6.55
549,Pascagoula,US,2022-01-31 23:45:15,30.3658,-88.5561,62.6,39,0,6.91
550,Porto Nacional,BR,2022-01-31 23:45:15,-10.7081,-48.4172,80.6,92,99,1.7
551,Guerande,FR,2022-01-31 23:45:16,47.3291,-2.4283,47.62,85,59,11.74
552,Trapani,IT,2022-01-31 23:45:17,37.8333,12.6667,54.34,71,75,27.63
553,Sonthofen,DE,2022-01-31 23:45:17,47.5167,10.2833,33.8,95,100,1.01
554,Peleduy,RU,2022-01-31 23:45:18,59.6289,112.7406,-2.94,99,100,3.38
555,Anadyr,RU,2022-01-31 23:45:19,64.75,177.4833,18.1,45,0,8.95
556,Igarka,RU,2022-01-31 23:45:20,67.4667,86.5833,3.22,95,100,15.03
557,Mananjary,MG,2022-01-31 23:45:21,-21.2167,48.3333,74.93,85,73,5.35
558,Hirara,JP,2022-01-31 23:45:22,24.8,125.2833,64.67,63,75,9.22
559,Southbridge,US,2022-01-31 23:45:22,42.0751,-72.0334,21.52,70,63,1.79
560,Marrakesh,MA,2022-01-31 23:45:23,31.6315,-8.0083,59.07,47,11,5.75
561,Strezhevoy,RU,2022-01-31 23:45:24,60.7333,77.5889,6.78,95,100,7.45
562,Barth,DE,2022-01-31 23:45:25,54.3635,12.7249,39.09,68,98,10.27
563,Ondjiva,AO,2022-01-31 23:45:26,-17.0667,15.7333,70.83,34,95,7.09
564,Anandnagar,IN,2022-01-31 23:45:27,27.1,83.2833,50.2,83,0,3.76
565,Maniitsoq,GL,2022-01-31 23:45:28,65.4167,-52.9,7.32,87,99,10.76
566,Poya,NC,2022-01-31 23:45:28,-21.35,165.15,84.99,63,100,4.81
567,Laredo,US,2022-01-31 23:45:29,27.5064,-99.5075,79.09,27,0,12.66
568,Kalmunai,LK,2022-01-31 23:45:30,7.4167,81.8167,77.56,69,89,8.59
569,Nicoya,CR,2022-01-31 23:44:06,10.1483,-85.452,78.35,66,39,8.79
570,Katherine,AU,2022-01-31 23:45:32,-14.4667,132.2667,77.32,94,75,6.91
571,Randolph,US,2022-01-31 23:45:32,35.7001,-79.8164,45.0,58,0,1.01
572,Aban,RU,2022-01-31 23:45:33,56.67,96.06,-15.18,100,77,3.13
573,Hambantota,LK,2022-01-31 23:45:34,6.1241,81.1185,74.91,81,21,13.0
574,Kota Belud,MY,2022-01-31 23:45:35,6.351,116.4305,76.86,72,25,4.14
575,Synya,RU,2022-01-31 23:45:37,65.3718,58.0387,1.71,98,100,4.56
576,Adrar,MR,2022-01-31 23:45:39,20.5022,-10.0711,73.67,14,100,10.71
577,Tazovskiy,RU,2022-01-31 23:42:21,67.4667,78.7,3.88,97,100,5.28
578,Novospasskoye,RU,2022-01-31 23:45:41,53.1468,47.7514,31.55,95,100,14.83
579,Qandala,SO,2022-01-31 23:45:42,11.472,49.8728,75.47,82,30,8.19
580,Tres Arroyos,AR,2022-01-31 23:45:42,-38.3739,-60.2798,59.49,31,42,8.72
581,Formosa,AR,2022-01-31 23:41:05,-26.1775,-58.1781,91.38,31,5,3.44
582,Hami,CN,2022-01-31 23:43:17,42.8,93.45,19.8,40,1,2.1
583,Santona,ES,2022-01-31 23:45:45,43.4439,-3.4576,52.34,82,100,13.94
584,Guarapari,BR,2022-01-31 23:45:46,-20.6667,-40.4975,78.69,89,66,3.87
585,Saint Anthony,US,2022-01-31 23:45:47,45.0205,-93.218,29.14,74,75,5.99
